website_type,tracking_type,tracking_number,created_at,loading_port,departure_time
WANHAI,BOOKING_NUMBER,114D001111,2023/08/30,COCHIN (IN),2023/08/08 00:00:00
WANHAI,BOOKING_NUMBER,035DX37369,2023/07/10,LAEM CHABANG (TH),2023/08/29 00:00:00
WANHAI,BOOKING_NUMBER,035CX66204,2022/10/06,LAEM CHABANG (TH),2022/11/06 00:00:00
WANHAI,BOOKING_NUMBER,035DX37208,2023/07/07,LAEM CHABANG (TH),2023/08/20 00:00:00
WANHAI,BOOKING_NUMBER,035DX37065,2023/07/07,LAEM CHABANG (TH),2023/08/13 00:00:00
WANHAI,BOOKING_NUMBER,008DX44230,2023/09/01,NAGOYA (JP),2023/08/26 00:00:00
WANHAI,BOOKING_NUMBER,035CX65004,2022/09/26,BANGKOK (TH),2022/09/20 00:00:00
WANHAI,BOOKING_NUMBER,035CX66193,2022/09/22,LAEM CHABANG (TH),2022/10/30 00:00:00
WANHAI,BOOKING_NUMBER,035CX66205,2022/09/16,LAEM CHABANG (TH),2022/11/06 00:00:00
WANHAI,BOOKING_NUMBER,035CX66194,2022/09/16,LAEM CHABANG (TH),2022/10/30 00:00:00
WANHAI,BOOKING_NUMBER,035CX66172,2022/09/16,LAEM CHABANG (TH),2022/10/14 00:00:00
WANHAI,BOOKING_NUMBER,035CX61969,2022/09/16,LAEM CHABANG (TH),2022/10/07 00:00:00
WANHAI,BOOKING_NUMBER,035DX13016,2023/03/17,LAEM CHABANG (TH),2023/04/24 00:00:00
WANHAI,BOOKING_NUMBER,011DA05310,2023/09/13,MIZUSHIMA (JP),2023/09/15 00:00:00
WANHAI,BOOKING_NUMBER,011DA05792,2023/09/13,MIZUSHIMA (JP),2023/09/29 00:00:00
WANHAI,BOOKING_NUMBER,011DA06052,2023/09/13,NAGOYA (JP),2023/10/08 00:00:00
WANHAI,BOOKING_NUMBER,008DX30174,2023/06/26,JPUKB,2023/06/18 00:00:00
WANHAI,BOOKING_NUMBER,008DX49355,2023/09/15,KOBE (JP),2023/09/24 00:00:00
WANHAI,BOOKING_NUMBER,035CX59056,2022/08/17,LAEM CHABANG (TH),2022/09/15 00:00:00
WANHAI,BOOKING_NUMBER,035CX59036,2022/08/17,LAEM CHABANG (TH),2022/09/12 00:00:00
WANHAI,BOOKING_NUMBER,035CX55652,2022/08/09,LAEM CHABANG (TH),2022/08/26 00:00:00
WANHAI,BOOKING_NUMBER,067DX04474,2023/03/30,NHAVA SHEVA (IN),2023/03/31 00:00:00
WANHAI,BOOKING_NUMBER,035CX53885,2022/07/26,LAEM CHABANG (TH),2022/08/11 00:00:00
WANHAI,BOOKING_NUMBER,039DX18517,2023/04/10,CAT LAI PORT HOCHIMINH (VN),2023/04/13 00:00:00
WANHAI,BOOKING_NUMBER,035DX31923,2023/06/19,THBKK,2023/07/15 00:00:00
WANHAI,BOOKING_NUMBER,051DA03039,2023/04/11,SURABAYA (ID),2023/04/03 00:00:00
WANHAI,BOOKING_NUMBER,051DA03350,2023/04/11,SURABAYA (ID),2023/04/09 00:00:00
WANHAI,BOOKING_NUMBER,035CX39827,2022/07/13,BANGKOK (TH),2022/07/09 00:00:00
WANHAI,BOOKING_NUMBER,008DX15294,2023/04/13,KOBE (JP),2023/04/11 00:00:00
WANHAI,BOOKING_NUMBER,035CX41384,2022/06/23,LAEM CHABANG (TH),2022/06/27 00:00:00
WANHAI,BOOKING_NUMBER,035CX44750,2022/06/23,BANGKOK (TH),2022/08/01 00:00:00
WANHAI,BOOKING_NUMBER,011DA05773,2023/09/28,NAGOYA (JP),2023/10/01 00:00:00
WANHAI,BOOKING_NUMBER,035CX44033,2022/06/21,LAEM CHABANG (TH),2022/07/17 00:00:00
WANHAI,BOOKING_NUMBER,035CX38167,2022/06/21,LAEM CHABANG (TH),2022/07/11 00:00:00
WANHAI,BOOKING_NUMBER,035CX36140,2022/06/16,LAEM CHABANG (TH),2022/06/09 00:00:00
WANHAI,BOOKING_NUMBER,008DX49668,2023/10/03,NAGOYA (JP),2023/09/23 00:00:00
WANHAI,BOOKING_NUMBER,008DX50654,2023/10/03,NAGOYA (JP),2023/09/23 00:00:00
WANHAI,BOOKING_NUMBER,035CX38184,2022/06/03,LAEM CHABANG (TH),2022/06/20 00:00:00
WANHAI,BOOKING_NUMBER,035CX36138,2022/06/02,LAEM CHABANG (TH),2022/06/12 00:00:00
WANHAI,BOOKING_NUMBER,114D001455,2023/10/05,COCHIN (IN),2023/10/01 00:00:00
WANHAI,BOOKING_NUMBER,008DX55255,2023/10/27,MOJI (JP),2023/10/14 00:00:00
WANHAI,BOOKING_NUMBER,008DX54672,2023/10/05,TOKUYAMA (JP),2023/10/13 00:00:00
WANHAI,BOOKING_NUMBER,008DX52821,2023/10/05,TOKUYAMA (JP),2023/10/13 00:00:00
WANHAI,BOOKING_NUMBER,035CX30546,2022/05/27,BANGKOK (TH),2022/05/21 00:00:00
WANHAI,BOOKING_NUMBER,008DX54488,2023/10/27,TOKYO (JP),2023/10/21 00:00:00
WANHAI,BOOKING_NUMBER,008DX52133,2023/10/27,NAGOYA (JP),2023/10/09 00:00:00
WANHAI,BOOKING_NUMBER,114D001514,2023/10/26,COCHIN (IN),2023/10/11 00:00:00
WANHAI,BOOKING_NUMBER,035DX12932,2023/04/26,LAEM CHABANG (TH),2023/04/27 00:00:00
WANHAI,BOOKING_NUMBER, 035CX31132,2022/05/06,LAEM CHABANG (TH),2022/05/22 00:00:00
WANHAI,BOOKING_NUMBER,035CX28885,2022/04/25,LAEM CHABANG (TH),2022/05/17 00:00:00
WANHAI,BOOKING_NUMBER,035CX20603,2022/04/22,LAEM CHABANG (TH),2022/04/26 00:00:00
WANHAI,BOOKING_NUMBER,008DX45657,2023/10/13,MOJI (JP),2023/10/15 00:00:00
WANHAI,BOOKING_NUMBER, 035CX23111,2022/04/19,LAEM CHABANG (TH),2022/05/17 00:00:00
WANHAI,BOOKING_NUMBER, 035CX19525,2022/04/19,LAEM CHABANG (TH),2022/05/13 00:00:00
WANHAI,BOOKING_NUMBER,035DX32374,2023/06/14,THLCH,2023/07/22 00:00:00
WANHAI,BOOKING_NUMBER,008DX15292,2023/04/20,KOBE (JP),2023/04/11 00:00:00
WANHAI,BOOKING_NUMBER,035CX20583,2022/03/29,LAEM CHABANG (TH),2022/04/17 00:00:00
WANHAI,BOOKING_NUMBER,008DX17427 ,2023/04/20,KOBE (JP),2023/04/23 00:00:00
WANHAI,BOOKING_NUMBER,035DX57153,2023/10/18,LAEM CHABANG (TH),2023/11/15 00:00:00
WANHAI,BOOKING_NUMBER,035DX51956,2023/10/18,LAEM CHABANG (TH),2023/11/03 00:00:00
WANHAI,BOOKING_NUMBER,035DX50459,2023/10/18,LAEM CHABANG (TH),2023/11/03 00:00:00
WANHAI,BOOKING_NUMBER,035DX50450,2023/10/18,LAEM CHABANG (TH),2023/10/11 00:00:00
WANHAI,BOOKING_NUMBER,114D000381,2023/04/20,COCHIN (IN),2023/04/10 00:00:00
WANHAI,BOOKING_NUMBER,008da03157,2023/04/20,JPNAH,2023/03/27 00:00:00
WANHAI,BOOKING_NUMBER,114D000410,2023/05/15,COCHIN (IN),2023/04/18 00:00:00
WANHAI,BOOKING_NUMBER,114D000410,2023/05/16,COCHIN (IN),2023/04/18 00:00:00
WANHAI,BOOKING_NUMBER,008DX30130,2023/06/02,JPMOJ,2023/06/25 00:00:00
WANHAI,BOOKING_NUMBER,067DX08512,2023/06/01,INNSA,2023/05/31 00:00:00
WANHAI,BOOKING_NUMBER,035DX27542,2023/05/17,BANGKOK (TH),2023/05/27 00:00:00
WANHAI,BOOKING_NUMBER,008DX21532,2023/05/19,KOBE (JP),2023/05/14 00:00:00
WANHAI,BOOKING_NUMBER,035DX01412,2023/01/20,LAEM CHABANG (TH),2023/02/18 00:00:00
WANHAI,BOOKING_NUMBER,008DX24527,2023/05/19,JPUKB,2023/06/06 00:00:00
WANHAI,BOOKING_NUMBER,035DX01410,2023/01/20,LAEM CHABANG (TH),2023/02/26 00:00:00
WANHAI,BOOKING_NUMBER,008DX22834,2023/05/19,KOBE (JP),2023/05/21 00:00:00
WANHAI,BOOKING_NUMBER,035CX87614,2022/12/28,LAEM CHABANG (TH),2023/01/22 00:00:00
WANHAI,BOOKING_NUMBER,114D000878,2023/08/03,INCOK,2023/07/11 00:00:00
WANHAI,CONTAINER_NUMBER,BEAU5896643,2022/07/19,THBKK,2022/07/09 00:00:00
WANHAI,CONTAINER_NUMBER,WHSU2538244,2022/09/01,THLCH,2022/08/26 00:00:00
WANHAI,CONTAINER_NUMBER,WHSU2620619,2022/09/01,THLCH,2022/08/26 00:00:00
WANHAI,CONTAINER_NUMBER,WHSU2758188,2022/06/20,THLCH,2022/06/12 00:00:00
WANHAI,CONTAINER_NUMBER,BSIU2424622,2022/05/11,THBKK,2022/05/11 00:00:00
WANHAI,CONTAINER_NUMBER,WHSU2341960,2022/11/15,THBKK,2022/11/13 00:00:00
WANHAI,CONTAINER_NUMBER,WHSU2446580,2023/03/22,JPOSA,2023/04/17 00:00:00
WANHAI,CONTAINER_NUMBER,WHSU2633869,2022/09/13,THLCH,2022/09/12 00:00:00
WANHAI,CONTAINER_NUMBER,WHSU2427739,2022/07/19,THLCH,2022/07/17 00:00:00
WANHAI,CONTAINER_NUMBER,BMOU1210493,2022/11/01,THLCH,2022/10/30 00:00:00
WANHAI,CONTAINER_NUMBER,WHLU0237098,2023/05/25,THBKK,2023/05/20 00:00:00
WANHAI,CONTAINER_NUMBER,WHSU6000370,2023/05/22,THLCH,2023/05/18 00:00:00
WANHAI,CONTAINER_NUMBER,WHSU2635898,2022/05/06,THLCH,2022/04/24 00:00:00
WANHAI,CONTAINER_NUMBER, WHSU2584390,2022/05/06,THLCH,2022/04/24 00:00:00
WANHAI,CONTAINER_NUMBER,WHSU2803760,2022/05/06,THLCH,2022/04/26 00:00:00
WANHAI,CONTAINER_NUMBER,WHSU6184555,2023/08/15,SINGAPORE (SG),2023/09/15 00:00:00
WANHAI,CONTAINER_NUMBER,WHSU2637566,2022/05/06,THLCH,2022/04/24 00:00:00
WANHAI,CONTAINER_NUMBER,WHLU0702688,2022/05/02,THLCH,2022/05/02 00:00:00
WANHAI,CONTAINER_NUMBER,WHSU0006880,2022/05/02,THLCH,2022/04/26 00:00:00
WANHAI,CONTAINER_NUMBER,WHLU0563495,2022/10/19,THLCH,2022/10/07 00:00:00
WANHAI,CONTAINER_NUMBER,BMOU1225997,2022/11/01,THLCH,2022/10/30 00:00:00
WANHAI,CONTAINER_NUMBER,WHSU5452761,2022/10/18,THBKK,2022/10/06 00:00:00
WANHAI,CONTAINER_NUMBER,WHSU2677569,2022/11/18,THLCH,2022/11/14 00:00:00
WANHAI,CONTAINER_NUMBER,WHSU2940464,2022/04/20,THLCH,2022/04/11 00:00:00
WANHAI,CONTAINER_NUMBER,WHSU2851270,2022/11/21,THLCH,2022/11/18 00:00:00
WANHAI,CONTAINER_NUMBER,DFSU3021211,2023/04/18,THLCH,2023/04/01 00:00:00
WANHAI,CONTAINER_NUMBER,WHSU5988142,2023/04/12,THLCH,2023/04/07 00:00:00
WANHAI,CONTAINER_NUMBER,WHSU2375363,2023/06/21,JPTYO,2023/07/12 00:00:00
WANHAI,CONTAINER_NUMBER,WHSU2782327,2023/04/03,THBKK,2023/03/25 00:00:00
WANHAI,CONTAINER_NUMBER,HJLU1399430,2023/03/31,JPTYO,2023/04/13 00:00:00
WANHAI,CONTAINER_NUMBER,WHSU2969112,2023/08/14,THLCH,2023/08/10 00:00:00
WANHAI,CONTAINER_NUMBER,FBLU0027426,2022/11/22,CNSSN,2023/04/24 00:00:00
WANHAI,CONTAINER_NUMBER,SEGU1341741,2022/12/05,THBKK,2022/11/26 00:00:00
WANHAI,CONTAINER_NUMBER,TEMU2051189,2022/12/05,THLCH,2022/11/26 00:00:00
WANHAI,CONTAINER_NUMBER,WHLU0576996,2023/10/27,SHEKOU (CN),2023/11/03 00:00:00
WANHAI,CONTAINER_NUMBER,TCKU6656255,2022/03/31,THBKK,2022/03/26 00:00:00
WANHAI,CONTAINER_NUMBER,WHSU2110092,2023/01/10,THLCH,2023/01/01 00:00:00
WANHAI,CONTAINER_NUMBER,WHSU6111651,2022/12/26,THBKK,2022/12/18 00:00:00
WANHAI,CONTAINER_NUMBER,WHSU2588121,2023/06/12,SGSIN,2023/05/30 00:00:00
WANHAI,CONTAINER_NUMBER,WHSU2860836,2022/11/28,THLCH,2022/11/23 00:00:00
WANHAI,CONTAINER_NUMBER,BHCU3232908,2023/10/18,HAIPHONG (VN),2023/10/19 00:00:00
WANHAI,CONTAINER_NUMBER,SEGU4021778	,2022/08/05,THBKK,2022/08/01 00:00:00
WANHAI,CONTAINER_NUMBER,WHLU0302188,2022/10/19,THLCH,2022/10/14 00:00:00
WANHAI,CONTAINER_NUMBER,WHSU2878033,2022/11/28,THLCH,2022/11/23 00:00:00
WANHAI,CONTAINER_NUMBER,WHLU0205001,2022/03/23,THLCH,2022/03/15 00:00:00
WANHAI,CONTAINER_NUMBER,CAIU3151804,2022/12/16,THLCH,2022/12/08 00:00:00
WANHAI,CONTAINER_NUMBER,whsu2752929,2023/01/05,JPOSA,2023/01/21 00:00:00
WANHAI,CONTAINER_NUMBER,WHSU2098295,2023/03/30,IDJKT,2023/04/27 00:00:00
WANHAI,CONTAINER_NUMBER,WHSU2302351,2022/11/02,THLCH,2022/10/30 00:00:00
WANHAI,CONTAINER_NUMBER,WHSU2846000,2023/08/24,BANGKOK (TH),2023/08/21 00:00:00
WANHAI,CONTAINER_NUMBER,WHSU6665870,2023/11/02,SHEKOU (CN),2023/11/02 00:00:00
WANHAI,CONTAINER_NUMBER,TEMU5982210,2023/04/25,INNSA,2023/04/27 00:00:00
WANHAI,CONTAINER_NUMBER,WHLU0245982,2022/11/02,THLCH,2022/11/06 00:00:00
WANHAI,CONTAINER_NUMBER,WHSU2748908,2022/12/28,THLCH,2022/12/25 00:00:00
WANHAI,CONTAINER_NUMBER,WHLU0381762,2022/11/08,THLCH,2022/11/06 00:00:00
WANHAI,CONTAINER_NUMBER,BMOU1209300,2022/12/16,THLCH,2022/12/08 00:00:00
WANHAI,CONTAINER_NUMBER,WHLU0328109,2022/10/11,THLCH,2022/10/07 00:00:00
WANHAI,CONTAINER_NUMBER,WHSU2082771,2022/05/19,THLCH,2022/05/13 00:00:00
WANHAI,CONTAINER_NUMBER,WHSU6090693,2023/01/30,THLCH,2023/01/22 00:00:00
WANHAI,CONTAINER_NUMBER,WHSU2956239,2022/05/13,THLCH,2022/04/26 00:00:00
WESTWOOD,BILL_OF_LOADING_NUMBER,TC002FSTM030,2023/08/22,"FRASER-SURREY DOCKS, BC",2023/08/06 00:54:00
WESTWOOD,BILL_OF_LOADING_NUMBER,MR055FSTM021,2023/06/30,"FRASER-SURREY DOCKS, BC",2023/06/23 00:00:00
WESTWOOD,BILL_OF_LOADING_NUMBER,PV003FSTM016,2023/07/24,"FRASER-SURREY DOCKS, BC",2023/07/20 01:18:00
WESTWOOD,BILL_OF_LOADING_NUMBER,H23MOR00352,2023/07/24,"FRASER-SURREY DOCKS, BC",2023/07/20 01:18:00
WESTWOOD,BILL_OF_LOADING_NUMBER,SSBFPV004SWTM040,2023/09/22,"SEATTLE, WA",2023/09/10 08:24:00
WESTWOOD,BILL_OF_LOADING_NUMBER,PV003FSTY023,2023/08/03,"FRASER-SURREY DOCKS, BC",2023/07/20 01:18:00
WESTWOOD,BILL_OF_LOADING_NUMBER,SSBFPV003FSTM016,2023/07/24,"FRASER-SURREY DOCKS, BC",2023/07/20 01:18:00
WESTWOOD,BILL_OF_LOADING_NUMBER,PV003FSTM016,2023/07/31,"FRASER-SURREY DOCKS, BC",2023/07/20 01:18:00
WESTWOOD,BILL_OF_LOADING_NUMBER,PV003FSTY023,2023/08/22,"FRASER-SURREY DOCKS, BC",2023/07/20 01:18:00
WESTWOOD,BILL_OF_LOADING_NUMBER,MR055FSTM021,2023/06/26,"FRASER-SURREY DOCKS, BC",2023/06/23 00:00:00
WESTWOOD,BILL_OF_LOADING_NUMBER,MR057FSTM024,2023/10/13,"FRASER-SURREY DOCKS, BC",2023/10/07 16:42:00
WESTWOOD,BILL_OF_LOADING_NUMBER,PV005FSTM020,2023/10/23,"FRASER-SURREY DOCKS, BC",2023/10/22 16:36:00
WESTWOOD,BILL_OF_LOADING_NUMBER,SSBFPV003FSTY023,2023/08/03,"FRASER-SURREY DOCKS, BC",2023/07/20 01:18:00
WESTWOOD,BOOKING_NUMBER,J23TAK00179,2023/05/08,YOKOHAMA,2023/04/12 00:00:00
WESTWOOD,BOOKING_NUMBER,PV003FSTY023,2023/09/20,"FRASER-SURREY DOCKS, BC",2023/07/20 01:18:00
WESTWOOD,BOOKING_NUMBER,J23TAK00439,2023/07/06,TOKYO,2023/07/14 00:00:00
WESTWOOD,BOOKING_NUMBER,J23TAK00299,2023/06/09,OSAKA,2023/06/10 00:00:00
WESTWOOD,BOOKING_NUMBER,J23TAK00300,2023/06/09,OSAKA,2023/06/17 00:00:00
WESTWOOD,BOOKING_NUMBER,J23TAK00128,2023/05/24,NAGOYA,2023/04/26 00:00:00
WESTWOOD,BOOKING_NUMBER,J23TAK00179,2023/05/05,YOKOHAMA,2023/04/12 00:00:00
WESTWOOD,BOOKING_NUMBER,PV003FSTY023,2023/07/24,"FRASER-SURREY DOCKS, BC",2023/07/20 01:18:00
WESTWOOD,BOOKING_NUMBER,H23MOR00333,2023/07/24,"FRASER-SURREY DOCKS, BC",2023/07/20 01:18:00
WESTWOOD,BOOKING_NUMBER,J23TAK00299,2023/06/19,OSAKA,2023/06/10 00:00:00
WESTWOOD,BOOKING_NUMBER,J23TAK00299,2023/07/12,OSAKA,2023/06/10 00:00:00
WESTWOOD,BOOKING_NUMBER,J23TAK00298,2023/06/09,OSAKA,2023/06/03 00:00:00
WESTWOOD,BOOKING_NUMBER,PV003FSTY023,2023/08/07,"FRASER-SURREY DOCKS, BC",2023/07/20 01:18:00
YANGMING,BILL_OF_LOADING_NUMBER,YMLUN710614255,2023/07/28,SOUTHAMPTON,2023/07/01 08:13:00
YANGMING,BILL_OF_LOADING_NUMBER,YMLUI226267359,2023/09/26,SHEKOU,2023/09/20 04:30:00
YANGMING,BILL_OF_LOADING_NUMBER,YMLUM912046686,2023/10/26,VALENCIA,2023/09/28 13:18:00
YANGMING,BILL_OF_LOADING_NUMBER,YMLUM912046687,2023/10/26,VALENCIA,2023/09/28 13:18:00
YANGMING,BILL_OF_LOADING_NUMBER,YMLUN710613218,2023/05/17,SOUTHAMPTON (GBSOU),2023/04/29 15:40:00
YANGMING,BILL_OF_LOADING_NUMBER,YMLUN710613219,2023/05/17,SOUTHAMPTON,2023/05/03 11:50:00
YANGMING,BILL_OF_LOADING_NUMBER,YMLUN710613169,2023/04/13,SOUTHAMPTON (GBSOU),2023/04/05 11:25:00
YANGMING,BILL_OF_LOADING_NUMBER,YMLUN710613663,2023/05/17,SOUTHAMPTON,2023/05/14 08:47:00
YANGMING,BILL_OF_LOADING_NUMBER,YMLUM912046684,2023/10/26,VALENCIA,2023/09/28 13:18:00
YANGMING,BILL_OF_LOADING_NUMBER,YMLUN710613282,2023/05/08,SOUTHAMPTON (GBSOU),2023/04/18 23:00:00
YANGMING,BILL_OF_LOADING_NUMBER,YMLUN800103348,2023/10/05,LE HAVRE,2023/09/09 13:08:00
YANGMING,BILL_OF_LOADING_NUMBER,W272037253,2023/10/26,KOBE,2023/11/02 02:20:00
YANGMING,BILL_OF_LOADING_NUMBER,W272037405,2023/10/26,KOBE,2023/11/02 02:20:00
YANGMING,BILL_OF_LOADING_NUMBER,YMLUN710614187,2023/07/28,SOUTHAMPTON,2023/06/29 08:10:00
YANGMING,BILL_OF_LOADING_NUMBER,YMJAM600359123,2023/10/26,GENOA,2023/10/23 05:30:00
YANGMING,BILL_OF_LOADING_NUMBER,YMLUN710614028,2023/07/28,SOUTHAMPTON,2023/06/25 12:00:00
YANGMING,BILL_OF_LOADING_NUMBER,YMJAM600359000,2023/10/26,GENOA,2023/10/23 05:30:00
YANGMING,BILL_OF_LOADING_NUMBER,YMJAM600359386,2023/10/26,GENOA,2023/10/23 05:30:00
YANGMING,BILL_OF_LOADING_NUMBER,YMJAN900050558,2023/10/31,HAMBURG,2023/11/06 05:00:00
YANGMING,BILL_OF_LOADING_NUMBER,YMLUN710614272,2023/07/28,SOUTHAMPTON,2023/07/09 00:00:00
YANGMING,BILL_OF_LOADING_NUMBER,YMLUN710614279,2023/07/28,SOUTHAMPTON,2023/07/09 02:20:00
YANGMING,BILL_OF_LOADING_NUMBER,YMLUN710613726,2023/06/15,SOUTHAMPTON,2023/06/04 19:18:00
YANGMING,BILL_OF_LOADING_NUMBER,YMLUN710613727,2023/06/15,LONDON GATEWAY PORT,2023/05/27 04:18:00
YANGMING,BILL_OF_LOADING_NUMBER,YMLUN710613643,2023/06/15,SOUTHAMPTON,2023/05/16 06:32:00
YANGMING,BILL_OF_LOADING_NUMBER,YMLUN710614357,2023/07/28,SOUTHAMPTON,2023/07/11 18:30:00
YANGMING,BILL_OF_LOADING_NUMBER,YMLUN710614471,2023/07/28,SOUTHAMPTON,2023/07/23 20:09:00
YANGMING,BILL_OF_LOADING_NUMBER,W272037232,2023/11/01,NAGOYA,2023/11/03 12:30:00
YANGMING,BILL_OF_LOADING_NUMBER,YMJAM600358572,2023/10/26,GENOA,2023/10/11 20:42:00
YANGMING,BILL_OF_LOADING_NUMBER,W272037296,2023/11/01,NAGOYA,2023/11/03 12:30:00
YANGMING,BILL_OF_LOADING_NUMBER,YMLUN710613219,2023/06/15,SOUTHAMPTON,2023/05/03 11:50:00
YANGMING,BILL_OF_LOADING_NUMBER,YMJAM600358084,2023/10/26,GENOA,2023/10/05 00:18:00
YANGMING,BILL_OF_LOADING_NUMBER,YMLUM600358000,2023/10/26,GENOA,2023/09/25 06:36:00
YANGMING,BILL_OF_LOADING_NUMBER,YMJAM912046978,2023/10/26,VALENCIA,2023/10/22 13:40:00
YANGMING,BILL_OF_LOADING_NUMBER,YMJAM912047070,2023/10/26,VALENCIA,2023/10/22 13:40:00
YANGMING,BILL_OF_LOADING_NUMBER,YMLUM912046683,2023/10/26,VALENCIA,2023/09/28 13:18:00
YANGMING,BILL_OF_LOADING_NUMBER,N710613282 ,2023/07/24,SOUTHAMPTON,2023/04/18 23:00:00
YANGMING,BILL_OF_LOADING_NUMBER,YMLUN900050436,2023/09/07,HAMBURG,2023/09/05 23:50:00
YANGMING,BILL_OF_LOADING_NUMBER,YMLUN710613964,2023/06/27,SOUTHAMPTON,2023/06/18 18:54:00
YANGMING,BILL_OF_LOADING_NUMBER,YMLUN710614655,2023/08/25,SOUTHAMPTON,2023/08/08 08:32:00
YANGMING,BILL_OF_LOADING_NUMBER,YMLUN710614565,2023/08/25,SOUTHAMPTON,2023/07/30 23:00:00
YANGMING,BILL_OF_LOADING_NUMBER,YMJAN900050526,2023/10/24,HAMBURG,2023/10/22 19:08:00
YANGMING,BILL_OF_LOADING_NUMBER,YMJAM912046936,2023/10/26,VALENCIA,2023/10/18 00:30:00
YANGMING,BILL_OF_LOADING_NUMBER,YMLUN710613727,2023/06/23,LONDON GATEWAY PORT,2023/05/27 04:18:00
YANGMING,BILL_OF_LOADING_NUMBER,N710613169,2023/08/03,SOUTHAMPTON,2023/04/05 11:25:00
YANGMING,BILL_OF_LOADING_NUMBER,ymjan755254300,2023/10/25,ROTTERDAM,2023/10/07 16:36:00
YANGMING,BILL_OF_LOADING_NUMBER,YMLUN710613169,2023/04/07,SOUTHAMPTON (GBSOU),2023/04/05 11:25:00
YANGMING,BILL_OF_LOADING_NUMBER,YMLUN710613169,2023/04/07,SOUTHAMPTON (GBSOU),2023/04/05 11:25:00
YANGMING,BILL_OF_LOADING_NUMBER,YMLUN710613663,2023/05/31,SOUTHAMPTON,2023/05/14 08:47:00
YANGMING,BILL_OF_LOADING_NUMBER,YMJAM912046937,2023/10/26,VALENCIA,2023/10/18 00:30:00
YANGMING,BILL_OF_LOADING_NUMBER,YMJAM912046816,2023/10/26,VALENCIA,2023/10/08 00:48:00
YANGMING,BILL_OF_LOADING_NUMBER,M616358880,2023/10/25,LA SPEZIA,2023/10/17 04:41:00
YANGMING,BILL_OF_LOADING_NUMBER,YMJAM912046830,2023/10/26,VALENCIA,2023/10/08 00:48:00
YANGMING,BOOKING_NUMBER,YMFCPH0026327,2023/06/16,HAMBURG (DEHAM),2023/03/24 01:28:00
YANGMING,BOOKING_NUMBER,I272176844,2023/09/05,NAGOYA,2023/10/09 13:45:00
YANGMING,BOOKING_NUMBER,YMFCPH0026388,2023/06/16,HAMBURG (DEHAM),2023/04/21 18:40:00
YANGMING,BOOKING_NUMBER,N272036259,2023/06/16,NAGOYA,2023/05/08 15:40:00
YANGMING,BOOKING_NUMBER,I488266745,2023/10/12,BANGKOK,2023/10/08 09:00:00
YANGMING,BOOKING_NUMBER,N272039010,2023/09/07,KOBE,2023/10/05 10:48:00
YANGMING,BOOKING_NUMBER, YMFVLC0028948,2023/06/07,VALENCIA,2023/05/31 13:24:00
YANGMING,BOOKING_NUMBER,W272036882,2023/10/12,NAGOYA,2023/10/10 19:30:00
YANGMING,BOOKING_NUMBER,W272036893,2023/10/12,NAGOYA,2023/10/10 19:30:00
YANGMING,BOOKING_NUMBER,N272036944,2023/06/17,KOBE,2023/06/22 22:27:00
YANGMING,BOOKING_NUMBER,YMFVLC0028948,2023/07/12,VALENCIA,2023/05/31 13:24:00
YANGMING,BOOKING_NUMBER,YMFCPH0026790,2023/10/11,HAMBURG,2023/09/01 15:00:00
YANGMING,BOOKING_NUMBER,YMFCPH0026811,2023/10/11,HAMBURG,2023/10/01 22:50:00
YANGMING,BOOKING_NUMBER,YMFCPH0026388,2023/06/01,HAMBURG (DEHAM),2023/04/21 18:40:00
YANGMING,BOOKING_NUMBER,YMFCPH0026749,2023/09/07,HAMBURG,2023/09/05 23:50:00
YANGMING,BOOKING_NUMBER,YMFCPH0026771,2023/09/11,HAMBURG,2023/09/14 23:06:00
YANGMING,BOOKING_NUMBER,N272039075,2023/09/12,KOBE,2023/10/13 02:54:00
YANGMING,BOOKING_NUMBER,YMFBCN0060737,2023/08/16,BARCELONA,2023/07/15 02:48:00
YANGMING,BOOKING_NUMBER,W272037080,2023/10/24,NAGOYA,2023/11/01 02:25:00
YANGMING,BOOKING_NUMBER,YMFCPH0026516,2023/06/08,HAMBURG,2023/05/24 14:40:00
YANGMING,BOOKING_NUMBER,W272037173,2023/10/24,NAGOYA,2023/11/01 02:25:00
YANGMING,BOOKING_NUMBER,YMFCPH0026600,2023/07/10,HAMBURG,2023/07/06 12:10:00
YANGMING,BOOKING_NUMBER,W253007179,2023/04/11,NAGOYA (JPNGO),2023/04/14 17:00:00
YANGMING,BOOKING_NUMBER,YMFBCN0062212,2023/09/14,BARCELONA,2023/09/09 21:18:00
YANGMING,BOOKING_NUMBER,N272036944,2023/06/02,KOBE,2023/06/22 22:27:00
YANGMING,BOOKING_NUMBER,FHAM0161692,2023/10/30,ROTTERDAM,2023/10/19 12:55:00
YANGMING,BOOKING_NUMBER,N272036259,2023/06/06,NAGOYA,2023/05/08 15:40:00
YANGMING,BOOKING_NUMBER,N272036517,2023/05/19,KOBE,2023/05/28 09:45:00
YANGMING,BOOKING_NUMBER,YMFCPH0026503,2023/06/08,HAMBURG,2023/06/03 17:00:00
YANGMING,BOOKING_NUMBER,YMFCPH0026528,2023/06/08,HAMBURG,2023/06/05 22:42:00
YANGMING,BOOKING_NUMBER,N272039935,2023/10/30,KOBE,2023/11/17 22:00:00
